metapath	pct_affected	mean_PC_dupl	mean_PC_nodupl	mean_pct_PC_increase	mean_pct_PC_increase_nonind	mean_pct_PC_increase_ind	auroc_dupl	auroc_nodupl	auroc_diff	indication_metaedge
CiDdGuCiD	10.542168674698795	15.58433734939759	8.786144578313253	77.37401439835446	0.0	80.86707273378718	0.6396330875735234	0.6204101855471413	0.019222902026382105	True
CdGku>GbCiD	10.391566265060241	19.837349397590362	18.84789156626506	5.249700359568536	0.0	5.569212511655508	0.6801698197256338	0.6754970499731815	0.004672769752452344	True
CuGkd>Gkd>GaD	10.391566265060241	932.2635542168674	930.9382530120482	0.142361880665149	0.17149198022796952	0.14088959286475244	0.708820080182547	0.708820080182547	0.0	False
CbG<kuGdCiD	10.391566265060241	20.198795180722893	19.20933734939759	5.150921207369677	0.0	5.991245668429698	0.642614932863026	0.640378548895899	0.002236383967126998	True
CdG<ouGiGaD	10.391566265060241	308.3644578313253	308.05120481927713	0.10168861771923332	0.09311950336264374	0.10211359752874216	0.6968336075782507	0.6968517895617233	-1.818198347258715e-05	False
CiDuGdCiD	10.391566265060241	17.19578313253012	10.256024096385541	67.66519823788548	0.0	70.577423801501	0.6442649478631625	0.6249874998863626	0.019277447976799866	True
CdGiGou>GaD	10.391566265060241	78.55722891566265	78.24397590361446	0.40035415944873876	0.3092783505154699	0.4057580947720396	0.7059700542732207	0.7057882344384949	0.00018181983472576047	False
CuG<kdG<kdGaD	10.391566265060241	2479.7063253012047	2478.3810240963853	0.053474473534691924	0.06382020222244478	0.052946447446672096	0.7041154919590178	0.7041336739424903	-1.8181983472476126e-05	False
CuGkd>GiGaD	10.240963855421686	1125.5948795180723	1124.453313253012	0.10152189082512564	0.15276863777381777	0.09842505705955773	0.7150337730343003	0.7150428640260366	-9.090991736293574e-06	False
CuGiG<kdGaD	10.240963855421686	529.7846385542168	528.6430722891566	0.2159427267469738	0.43020716129458947	0.20630526033757235	0.6996881789834454	0.6996972699751816	-9.090991736182552e-06	False
CdG<ouGkd>GaD	10.090361445783133	147.18222891566265	146.90963855421685	0.18554967810719347	0.39242843951984696	0.17593546172329866	0.6707470067909708	0.6711742834025763	-0.00042727661160557595	False
CdG<kdGou>GaD	10.090361445783133	706.039156626506	705.7665662650602	0.038623303295366895	0.041498840473579435	0.03834786187287875	0.710142819480177	0.7102337293975399	-9.090991736293574e-05	False
CuGku>Gkd>GaD	9.939759036144578	541.8418674698795	540.8388554216867	0.18545487960747664	0.2816415679963171	0.18055770969715468	0.7014700133637579	0.7014154674133402	5.4545950417761446e-05	False
CuG<kdG<kuGaD	9.939759036144578	1399.1099397590363	1398.1069277108434	0.07174072514148122	0.11331837839088621	0.06970947981136533	0.6985699869998817	0.6985608960081454	9.090991736293574e-06	False
CuGiG<kuGaD	9.939759036144578	327.5240963855422	326.3629518072289	0.35578320758635584	0.7275576449518724	0.33979718054973773	0.6939881271647924	0.6939426722061109	4.545495868146787e-05	False
CuGku>GiGaD	9.939759036144578	672.5632530120482	671.402108433735	0.17294324276431894	0.268273556481887	0.16746445531354937	0.7177247065882417	0.7177247065882416	1.1102230246251565e-16	False
